Iterations/Time,Agent1,Agent2,SHUCT_Mean,SHUCTAnyTime_Mean,SHUCT_Confidence,SHUCTAnyTime_Confidence
1000,SHUCT,SHUCTAnyTime,0.565001924056952,0.4349980759430479,0.07834076510655465,0.07834076510655465
5000,SHUCT,SHUCTAnyTime,0.5260007696227808,0.47399923037721914,0.0789043933947774,0.0789043933947774
10000,SHUCT,SHUCTAnyTime,0.5130003848113904,0.48699961518860957,0.07898458339493668,0.07898458339493668
20000,SHUCT,SHUCTAnyTime,0.5065001924056952,0.4934998075943048,0.0790046181772951,0.0790046181772951
30000,SHUCT,SHUCTAnyTime,0.5195005772170856,0.48049942278291435,0.0789511807930967,0.0789511807930967
40000,SHUCT,SHUCTAnyTime,0.5195005772170856,0.48049942278291435,0.0789511807930967,0.0789511807930967
50000,SHUCT,SHUCTAnyTime,0.5260007696227808,0.47399923037721914,0.0789043933947774,0.0789043933947774
