Iterations/Time,Agent1,Agent2,SHUCT_Mean,SHUCTAnyTime_Mean,SHUCT_Confidence,SHUCTAnyTime_Confidence
1000,SHUCT,SHUCTAnyTime,0.4902497113914572,0.5097502886085428,0.0789962709688142,0.07899627096881422
5000,SHUCT,SHUCTAnyTime,0.48049942278291435,0.5195005772170856,0.0789511807930967,0.0789511807930967
10000,SHUCT,SHUCTAnyTime,0.45774874936298116,0.5422512506370188,0.07872869301213246,0.07872869301213246
20000,SHUCT,SHUCTAnyTime,0.5195005772170856,0.48049942278291435,0.0789511807930967,0.0789511807930967
30000,SHUCT,SHUCTAnyTime,0.3504955746690102,0.6495044253309897,0.07539655524019541,0.07539655524019541
40000,SHUCT,SHUCTAnyTime,0.45774874936298116,0.5422512506370188,0.07872869301213246,0.07872869301213246
50000,SHUCT,SHUCTAnyTime,0.4057472101174195,0.5942527898825805,0.07759479018828362,0.07759479018828362
