Iterations/Time,Agent1,Agent2,Example UCT_Mean,SHUCTAnyTime_Mean,Example UCT_Confidence,SHUCTAnyTime_Confidence
1000,Example UCT,SHUCTAnyTime,0.5455013468398664,0.45449865316013355,0.0786834494988909,0.0786834494988909
5000,Example UCT,SHUCTAnyTime,0.4674990379715239,0.5325009620284761,0.07884419737173022,0.07884419737173022
10000,Example UCT,SHUCTAnyTime,0.47724932658006675,0.5227506734199332,0.07892946152155977,0.07892946152155979
20000,Example UCT,SHUCTAnyTime,0.4414982683487431,0.5585017316512569,0.07846860675570032,0.07846860675570032
30000,Example UCT,SHUCTAnyTime,0.48374951898576196,0.5162504810142381,0.07896955397253012,0.07896955397253012
40000,Example UCT,SHUCTAnyTime,0.48049942278291435,0.5195005772170856,0.0789511807930967,0.0789511807930967
50000,Example UCT,SHUCTAnyTime,0.5065001924056952,0.4934998075943048,0.0790046181772951,0.0790046181772951
