Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
1000,UCT,SHUCTAnyTime,0.52,0.48,0.08022047471661078,0.08022047471661078
5000,UCT,SHUCTAnyTime,0.46,0.54,0.08002740470211255,0.08002740470211255
10000,UCT,SHUCTAnyTime,0.4666666666666667,0.5333333333333333,0.08010611902808663,0.08010611902808663
20000,UCT,SHUCTAnyTime,0.37333333333333335,0.6266666666666667,0.0776657639336501,0.0776657639336501
30000,UCT,SHUCTAnyTime,0.36666666666666664,0.6333333333333333,0.07737752343854433,0.07737752343854433
40000,UCT,SHUCTAnyTime,0.30666666666666664,0.6933333333333334,0.0740401455084017,0.0740401455084017
50000,UCT,SHUCTAnyTime,0.28,0.72,0.07209550712527797,0.07209550712527797
