Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
1000,SHUCTAnyTime,SHUCT,0.48,0.52,0.08022047471661078,0.08022047471661078
5000,SHUCT,SHUCTAnyTime,0.54,0.46,0.08002740470211255,0.08002740470211255
10000,SHUCTAnyTime,SHUCT,0.4866666666666667,0.5133333333333333,0.0802561774531314,0.0802561774531314
20000,SHUCTAnyTime,SHUCT,0.4666666666666667,0.5333333333333333,0.08010611902808663,0.08010611902808663
30000,SHUCTAnyTime,SHUCT,0.5266666666666666,0.47333333333333333,0.08017046417400994,0.08017046417400994
40000,SHUCT,SHUCTAnyTime,0.5866666666666667,0.41333333333333333,0.07906947567547373,0.07906947567547373
50000,SHUCTAnyTime,SHUCT,0.47333333333333333,0.5266666666666666,0.08017046417400994,0.08017046417400994
