Iterations/Time,Agent1,Agent2,SHUCT_Mean,SHUCTAnyTime_Mean,SHUCT_Confidence,SHUCTAnyTime_Confidence
1000,SHUCT,SHUCTAnyTime,0.8770111595303219,0.1229888404696779,0.05189847428754481,0.05189847428754477
5000,SHUCT,SHUCTAnyTime,0.7730080810391987,0.22699191896080123,0.06619365964020935,0.06619365964020935
10000,SHUCT,SHUCTAnyTime,0.6170034633025138,0.38299653669748623,0.07681754113113695,0.07681754113113695
20000,SHUCT,SHUCTAnyTime,0.5455013468398664,0.45449865316013355,0.0786834494988909,0.0786834494988909
30000,SHUCT,SHUCTAnyTime,0.48049942278291435,0.5195005772170856,0.0789511807930967,0.0789511807930967
40000,SHUCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
50000,SHUCT,SHUCTAnyTime,0.5130003848113904,0.48699961518860957,0.07898458339493668,0.07898458339493668
