Iterations/Time,Agent1,Agent2,Example UCT_Mean,SHUCTAnyTime_Mean,Example UCT_Confidence,SHUCTAnyTime_Confidence
1000,Example UCT,SHUCTAnyTime,0.5195005772170856,0.48049942278291435,0.0789511807930967,0.0789511807930967
5000,Example UCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
10000,Example UCT,SHUCTAnyTime,0.4934998075943048,0.5065001924056952,0.0790046181772951,0.0790046181772951
20000,Example UCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
30000,Example UCT,SHUCTAnyTime,0.48049942278291435,0.5195005772170856,0.0789511807930967,0.0789511807930967
40000,Example UCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
50000,Example UCT,SHUCTAnyTime,0.5065001924056952,0.4934998075943048,0.0790046181772951,0.0790046181772951
