Iterations/Time,Agent1,Agent2,SHUCT_Mean,SHUCTAnyTime_Mean,SHUCT_Confidence,SHUCTAnyTime_Confidence
1000,SHUCT,SHUCTAnyTime,0.6625048101423802,0.3374951898576198,0.07472182817287396,0.07472182817287396
5000,SHUCT,SHUCTAnyTime,0.5780023088683425,0.42199769113165747,0.07804390675474078,0.07804390675474078
10000,SHUCT,SHUCTAnyTime,0.6625048101423802,0.3374951898576198,0.07472182817287396,0.07472182817287396
20000,SHUCT,SHUCTAnyTime,0.5455013468398664,0.45449865316013355,0.0786834494988909,0.0786834494988909
30000,SHUCT,SHUCTAnyTime,0.5845025012740377,0.41549749872596226,0.07787473309299588,0.07787473309299588
40000,SHUCT,SHUCTAnyTime,0.5975028860854281,0.4024971139145719,0.07749444393821878,0.07749444393821878
50000,SHUCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
