Iterations/Time,Agent1,Agent2,Example UCT_Mean,SHUCTAnyTime_Mean,Example UCT_Confidence,SHUCTAnyTime_Confidence
1000,Example UCT,SHUCTAnyTime,0.44799846075443833,0.5520015392455616,0.07858281509784516,0.07858281509784516
5000,Example UCT,SHUCTAnyTime,0.44799846075443833,0.5520015392455616,0.07858281509784516,0.07858281509784516
10000,Example UCT,SHUCTAnyTime,0.5,0.5,0.07901129530914981,0.07901129530914981
20000,Example UCT,SHUCTAnyTime,0.5455013468398664,0.45449865316013355,0.0786834494988909,0.0786834494988909
30000,Example UCT,SHUCTAnyTime,0.5455013468398664,0.45449865316013355,0.0786834494988909,0.0786834494988909
40000,Example UCT,SHUCTAnyTime,0.5260007696227808,0.47399923037721914,0.0789043933947774,0.0789043933947774
50000,Example UCT,SHUCTAnyTime,0.4089973063202671,0.5910026936797329,0.07769161177945168,0.07769161177945166
