Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
100000,SHUCTAnyTime,SHUCT,0.49,0.51,0.09847400518395552,0.09847400518395552
1000,SHUCTAnyTime,SHUCT,0.54,0.46,0.09817802012855847,0.09817802012855847
