Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
50000,SHUCT,UCT,0.64,0.36,0.09455395765958666,0.09455395765958666
10000,SHUCT,UCT,0.43,0.57,0.09752369098342362,0.09752369098342362
5000,SHUCT,UCT,0.55,0.45,0.098,0.098
1000,SHUCT,UCT,0.98,0.02,0.027578237650712777,0.027578237650712777
