Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
50000,SHUCT,UCT,0.67,0.33,0.09262598627455113,0.09262598627455113
10000,SHUCT,UCT,0.5,0.5,0.09849370589540278,0.09849370589540278
5000,SHUCT,UCT,0.49,0.51,0.09847400518395552,0.09847400518395552
1000,SHUCT,UCT,0.37,0.63,0.0951063710704063,0.0951063710704063
