Iterations/Time,Agent1,Agent2,Agent1_Mean,Agent2_Mean,Agent1_Confidence,Agent2_Confidence
50000,SHUCTAnyTime,SHUCT,0.61,0.39,0.09608059748003867,0.09608059748003867
10000,SHUCTAnyTime,SHUCT,0.57,0.43,0.09752369098342362,0.09752369098342362
5000,SHUCTAnyTime,SHUCT,0.56, 0.44,0.09778197970769233,0.09778197970769233
1000,SHUCTAnyTime,SHUCT,0.48,0.52,0.09841487938746095,0.09841487938746095
