Index,Avg Regret,Std Regret,Avg Edit Distance,Std Edit Distance
100,0.15807283835832803,0.13952882506011768,1.78,1.4112405889854498
500,0.06766969529368277,0.0463330229125857,0.8,1.1489125293076057
1000,0.0416573749789117,0.032049770099338876,0.58,0.94
5000,0.020970228956180326,0.014147148564545924,0.3,0.7549834435270749
10000,0.01328299419037057,0.011062216956853423,0.2,0.6
