Index,Avg Regret,Std Regret,Avg Edit Distance,Std Edit Distance
10,0.5307523750578799,0.583908260402564,4.82,1.0524257693538295
50,0.5618847724623954,0.5798798154978089,4.81,1.1197767634667188
100,0.5669804663881471,0.5765991828088879,4.81,1.1197767634667188
500,0.5712719787401636,0.5776865310882765,4.81,1.1197767634667188
1000,0.5678852674270964,0.5754364914138469,4.81,1.1197767634667188
5000,0.5682612225381704,0.5763437661615499,4.81,1.1197767634667188
10000,0.5687027035467005,0.5762870306749742,4.81,1.1197767634667188
