Index,Avg Regret,Std Regret,Avg Edit Distance,Std Edit Distance
100,0.09046163567073442,0.3611500955062754,4.4,1.1401754250991378
500,0.0024100875952421407,0.17524486698487418,4.47,1.0904586191139947
1000,-0.0268233997399671,0.1695818220438121,4.46,1.2200000000000002
5000,-0.05943375895851934,0.12357483049054355,4.55,1.0988630487917954
10000,-0.05763557828387039,0.10286919462856091,4.55,1.0897247358851685
