Index,Avg Regret,Std Regret,Avg Edit Distance,Std Edit Distance
10,0.5313208404462918,0.6088404946598258,9.03,0.984428768372806
50,0.5674289245010489,0.57591643654021,8.96,1.0669582934679311
100,0.5708997987798552,0.5780646695602586,9.05,0.9733961166965892
500,0.5667459975726947,0.5786004128913395,9.01,1.0816191566350886
1000,0.5687550293447009,0.5760867822263486,8.99,1.0148398888494676
5000,0.5682458514553639,0.5763575233073412,8.97,1.0144456614328832
10000,0.5685269637280385,0.5764128679181342,8.96,1.0947145746723206
